COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Antibes,06004,F,Lina,14,2011
Antibes,06004,M,Hugo,11,2011
Antibes,06004,F,Maëlys,10,2011
Antibes,06004,M,Yassine,10,2011
Antibes,06004,F,Inès,8,2011
Antibes,06004,F,Léa,8,2011
Antibes,06004,M,Adam,8,2011
Antibes,06004,M,Sacha,8,2011
Antibes,06004,F,Chloé,7,2011
Antibes,06004,M,Maxime,7,2011
Antibes,06004,M,Théo,7,2011
Antibes,06004,F,Emma,6,2011
Antibes,06004,F,Manon,6,2011
Antibes,06004,F,Sarah,6,2011
Antibes,06004,M,Ayoub,6,2011
Antibes,06004,M,Enzo,6,2011
Antibes,06004,M,Jules,6,2011
Antibes,06004,M,Mattéo,6,2011
Antibes,06004,M,Nathan,6,2011
Antibes,06004,F,Kenza,5,2011
Antibes,06004,F,Lola,5,2011
Antibes,06004,F,Nour,5,2011
Antibes,06004,M,Adem,5,2011
Antibes,06004,M,Gabriel,5,2011
Antibes,06004,M,Kylian,5,2011
Antibes,06004,M,Mohamed,5,2011
Antibes,06004,M,Noé,5,2011
Antibes,06004,M,Tom,5,2011
Antibes,06004,F,Alice,4,2011
Antibes,06004,F,Chiara,4,2011
Antibes,06004,F,Stella,4,2011
Antibes,06004,F,Victoria,4,2011
Antibes,06004,F,Yasmine,4,2011
Antibes,06004,M,Aaron,4,2011
Antibes,06004,M,Ahmed,4,2011
Antibes,06004,M,Alexandre,4,2011
Antibes,06004,M,Amine,4,2011
Antibes,06004,M,Amir,4,2011
Antibes,06004,M,Diego,4,2011
Antibes,06004,M,Éthan,4,2011
Antibes,06004,M,Evan,4,2011
Antibes,06004,M,Ilyes,4,2011
Antibes,06004,M,Lucas,4,2011
Antibes,06004,M,Noah,4,2011
Antibes,06004,M,Raphaël,4,2011
Antibes,06004,M,Rayan,4,2011
Antibes,06004,M,Timéo,4,2011
Antibes,06004,F,Ambre,3,2011
Antibes,06004,F,Anna,3,2011
Antibes,06004,F,Assia,3,2011
Antibes,06004,F,Clara,3,2011
Antibes,06004,F,Emy,3,2011
Antibes,06004,F,Ines,3,2011
Antibes,06004,F,Julia,3,2011
Antibes,06004,F,Justine,3,2011
Antibes,06004,F,Laura,3,2011
Antibes,06004,F,Lena,3,2011
Antibes,06004,F,Lisa,3,2011
Antibes,06004,F,Louna,3,2011
Antibes,06004,F,Lyna,3,2011
Antibes,06004,F,Maelys,3,2011
Antibes,06004,F,Myriam,3,2011
Antibes,06004,F,Nina,3,2011
Antibes,06004,F,Sofia,3,2011
Antibes,06004,F,Tess,3,2011
Antibes,06004,M,Ange,3,2011
Antibes,06004,M,Arthur,3,2011
Antibes,06004,M,Axel,3,2011
Antibes,06004,M,Dylan,3,2011
Antibes,06004,M,Iyed,3,2011
Antibes,06004,M,Johan,3,2011
Antibes,06004,M,Kamil,3,2011
Antibes,06004,M,Lenny,3,2011
Antibes,06004,M,Léo,3,2011
Antibes,06004,M,Liam,3,2011
Antibes,06004,M,Loan,3,2011
Antibes,06004,M,Lorenzo,3,2011
Antibes,06004,M,Loris,3,2011
Antibes,06004,M,Louca,3,2011
Antibes,06004,M,Malik,3,2011
Antibes,06004,M,Mathéo,3,2011
Antibes,06004,M,Matteo,3,2011
Antibes,06004,M,Maxence,3,2011
Antibes,06004,M,Mylan,3,2011
Antibes,06004,M,Noa,3,2011
Antibes,06004,M,Olivier,3,2011
Antibes,06004,M,Paul,3,2011
Antibes,06004,M,Rayane,3,2011
Antibes,06004,M,Rayen,3,2011
Antibes,06004,M,William,3,2011
Antibes,06004,M,Younès,3,2011
Antibes,06004,F,Aline,2,2011
Antibes,06004,F,Amina,2,2011
Antibes,06004,F,Anaé,2,2011
Antibes,06004,F,Anaëlle,2,2011
Antibes,06004,F,Angela,2,2011
Antibes,06004,F,Ava,2,2011
Antibes,06004,F,Aya,2,2011
Antibes,06004,F,Charlotte,2,2011
Antibes,06004,F,Clémence,2,2011
Antibes,06004,F,Elisa,2,2011
Antibes,06004,F,Emmy,2,2011
Antibes,06004,F,Eva,2,2011
Antibes,06004,F,Farah,2,2011
Antibes,06004,F,Giulia,2,2011
Antibes,06004,F,Léana,2,2011
Antibes,06004,F,Leelou,2,2011
Antibes,06004,F,Léna,2,2011
Antibes,06004,F,Lili,2,2011
Antibes,06004,F,Loane,2,2011
Antibes,06004,F,Louane,2,2011
Antibes,06004,F,Lucie,2,2011
Antibes,06004,F,Luna,2,2011
Antibes,06004,F,Margot,2,2011
Antibes,06004,F,Marie,2,2011
Antibes,06004,F,Mélina,2,2011
Antibes,06004,F,Mélissa,2,2011
Antibes,06004,F,Mia,2,2011
Antibes,06004,F,Mila,2,2011
Antibes,06004,F,Neïla,2,2011
Antibes,06004,F,Nourane,2,2011
Antibes,06004,F,Olivia,2,2011
Antibes,06004,F,Paola,2,2011
Antibes,06004,F,Rahma,2,2011
Antibes,06004,F,Romane,2,2011
Antibes,06004,F,Sara,2,2011
Antibes,06004,F,Séléna,2,2011
Antibes,06004,F,Tiana,2,2011
Antibes,06004,M,Adriano,2,2011
Antibes,06004,M,Alexis,2,2011
Antibes,06004,M,Andrew,2,2011
Antibes,06004,M,Angelo,2,2011
Antibes,06004,M,Aymen,2,2011
Antibes,06004,M,Baptiste,2,2011
Antibes,06004,M,Charly,2,2011
Antibes,06004,M,Damien,2,2011
Antibes,06004,M,Eden,2,2011
Antibes,06004,M,Esteban,2,2011
Antibes,06004,M,Ethan,2,2011
Antibes,06004,M,Ewan,2,2011
Antibes,06004,M,Hamza,2,2011
Antibes,06004,M,Isaac,2,2011
Antibes,06004,M,Ismaïl,2,2011
Antibes,06004,M,Joshua,2,2011
Antibes,06004,M,Kaïs,2,2011
Antibes,06004,M,Krzysztof,2,2011
Antibes,06004,M,Matéo,2,2011
Antibes,06004,M,Mathieu,2,2011
Antibes,06004,M,Mathis,2,2011
Antibes,06004,M,Matias,2,2011
Antibes,06004,M,Melvin,2,2011
Antibes,06004,M,Milan,2,2011
Antibes,06004,M,Mohamed-Ali,2,2011
Antibes,06004,M,Mohamed-Amine,2,2011
Antibes,06004,M,Mohamed-Habib,2,2011
Antibes,06004,M,Nassim,2,2011
Antibes,06004,M,Noham,2,2011
Antibes,06004,M,Nolan,2,2011
Antibes,06004,M,Nolhan,2,2011
Antibes,06004,M,Owen,2,2011
Antibes,06004,M,Rafaël,2,2011
Antibes,06004,M,Robin,2,2011
Antibes,06004,M,Romain,2,2011
Antibes,06004,M,Sami,2,2011
Antibes,06004,M,Thomas,2,2011
Antibes,06004,M,Wassim,2,2011
Antibes,06004,M,Yacine,2,2011
Antibes,06004,M,Yanis,2,2011
Antibes,06004,M,Yassin,2,2011
Antibes,06004,M,Youssef,2,2011
Antibes,06004,F,Abigail,1,2011
Antibes,06004,F,Aïcha,1,2011
Antibes,06004,F,Aimée,1,2011
Antibes,06004,F,Alessia,1,2011
Antibes,06004,F,Alexandrina,1,2011
Antibes,06004,F,Alicia,1,2011
Antibes,06004,F,Alycia,1,2011
Antibes,06004,F,Alys,1,2011
Antibes,06004,F,Alyson,1,2011
Antibes,06004,F,Alyssa,1,2011
Antibes,06004,F,Amandine,1,2011
Antibes,06004,F,Amaya,1,2011
Antibes,06004,F,Amélie,1,2011
Antibes,06004,F,Aménie,1,2011
Antibes,06004,F,Amira,1,2011
Antibes,06004,F,Amy,1,2011
Antibes,06004,F,Anaïs,1,2011
Antibes,06004,F,Andrea,1,2011
Antibes,06004,F,Angie,1,2011
Antibes,06004,F,Asma,1,2011
Antibes,06004,F,Athéna,1,2011
Antibes,06004,F,Axelle,1,2011
Antibes,06004,F,Ayana,1,2011
Antibes,06004,F,Belqis,1,2011
Antibes,06004,F,Camilia,1,2011
Antibes,06004,F,Camilla,1,2011
Antibes,06004,F,Candyce,1,2011
Antibes,06004,F,Capucine,1,2011
Antibes,06004,F,Carla,1,2011
Antibes,06004,F,Cassandra,1,2011
Antibes,06004,F,Cassy,1,2011
Antibes,06004,F,Castille,1,2011
Antibes,06004,F,Catalina,1,2011
Antibes,06004,F,Chahinaz,1,2011
Antibes,06004,F,Chahira,1,2011
Antibes,06004,F,Chaïma,1,2011
Antibes,06004,F,Chanel,1,2011
Antibes,06004,F,Charline,1,2011
Antibes,06004,F,Charlize,1,2011
Antibes,06004,F,Chaynez,1,2011
Antibes,06004,F,Chayneze,1,2011
Antibes,06004,F,Chelsy,1,2011
Antibes,06004,F,Chifa,1,2011
Antibes,06004,F,Chloée,1,2011
Antibes,06004,F,Christina,1,2011
Antibes,06004,F,Cindy,1,2011
Antibes,06004,F,Cleudina,1,2011
Antibes,06004,F,Cloé,1,2011
Antibes,06004,F,Constance,1,2011
Antibes,06004,F,Cristina,1,2011
Antibes,06004,F,Dalia,1,2011
Antibes,06004,F,Daphné,1,2011
Antibes,06004,F,Daphnée,1,2011
Antibes,06004,F,Daphnie,1,2011
Antibes,06004,F,Darine,1,2011
Antibes,06004,F,Délinda,1,2011
Antibes,06004,F,Diana,1,2011
Antibes,06004,F,Dina,1,2011
Antibes,06004,F,Doriane,1,2011
Antibes,06004,F,Dyavina,1,2011
Antibes,06004,F,Edith,1,2011
Antibes,06004,F,Elaa,1,2011
Antibes,06004,F,Eleelys,1,2011
Antibes,06004,F,Eléna,1,2011
Antibes,06004,F,Elina,1,2011
Antibes,06004,F,Elise,1,2011
Antibes,06004,F,Élise,1,2011
Antibes,06004,F,Ella,1,2011
Antibes,06004,F,Elly,1,2011
Antibes,06004,F,Eloïse,1,2011
Antibes,06004,F,Elsa,1,2011
Antibes,06004,F,Elya,1,2011
Antibes,06004,F,Elyssa,1,2011
Antibes,06004,F,Émeline,1,2011
Antibes,06004,F,Emilie,1,2011
Antibes,06004,F,Emïya,1,2011
Antibes,06004,F,Èmna,1,2011
Antibes,06004,F,Enalya,1,2011
Antibes,06004,F,Enola,1,2011
Antibes,06004,F,Enza,1,2011
Antibes,06004,F,Espéranza,1,2011
Antibes,06004,F,Essra,1,2011
Antibes,06004,F,Evä,1,2011
Antibes,06004,F,Flora,1,2011
Antibes,06004,F,Francesca,1,2011
Antibes,06004,F,Gaia,1,2011
Antibes,06004,F,Ghizlaine,1,2011
Antibes,06004,F,Gina,1,2011
Antibes,06004,F,Hadija,1,2011
Antibes,06004,F,Hailey,1,2011
Antibes,06004,F,Hana,1,2011
Antibes,06004,F,Hanna,1,2011
Antibes,06004,F,Heïdi,1,2011
Antibes,06004,F,Ibtissam,1,2011
Antibes,06004,F,Ilaf,1,2011
Antibes,06004,F,Iléna,1,2011
Antibes,06004,F,Ilyana,1,2011
Antibes,06004,F,Inaya,1,2011
Antibes,06004,F,Isaé,1,2011
Antibes,06004,F,Isia,1,2011
Antibes,06004,F,Isra,1,2011
Antibes,06004,F,Jana,1,2011
Antibes,06004,F,Janna,1,2011
Antibes,06004,F,Jayliana,1,2011
Antibes,06004,F,Jeanne,1,2011
Antibes,06004,F,Jedidah-Grace,1,2011
Antibes,06004,F,Jenna,1,2011
Antibes,06004,F,Jillian-Margot,1,2011
Antibes,06004,F,Joana,1,2011
Antibes,06004,F,Johanna,1,2011
Antibes,06004,F,Johara,1,2011
Antibes,06004,F,Julie,1,2011
Antibes,06004,F,Juliette,1,2011
Antibes,06004,F,June,1,2011
Antibes,06004,F,Kassandra,1,2011
Antibes,06004,F,Kaylis,1,2011
Antibes,06004,F,Kélya,1,2011
Antibes,06004,F,Kelysson,1,2011
Antibes,06004,F,Keren,1,2011
Antibes,06004,F,Kheyline,1,2011
Antibes,06004,F,Lalie,1,2011
Antibes,06004,F,Lamis,1,2011
Antibes,06004,F,Lana,1,2011
Antibes,06004,F,Laurane,1,2011
Antibes,06004,F,Laureana,1,2011
Antibes,06004,F,Lauren,1,2011
Antibes,06004,F,Lénie,1,2011
Antibes,06004,F,Lenna,1,2011
Antibes,06004,F,Léonie,1,2011
Antibes,06004,F,Lia,1,2011
Antibes,06004,F,Lidia,1,2011
Antibes,06004,F,Lilia,1,2011
Antibes,06004,F,Lilly,1,2011
Antibes,06004,F,Lilo,1,2011
Antibes,06004,F,Lilou,1,2011
Antibes,06004,F,Lily,1,2011
Antibes,06004,F,Lilya,1,2011
Antibes,06004,F,Lily-Rose,1,2011
Antibes,06004,F,Linda,1,2011
Antibes,06004,F,Line,1,2011
Antibes,06004,F,Lirane,1,2011
Antibes,06004,F,Lise,1,2011
Antibes,06004,F,Liza,1,2011
Antibes,06004,F,Lizéa,1,2011
Antibes,06004,F,Lolita,1,2011
Antibes,06004,F,Lorin,1,2011
Antibes,06004,F,Lou,1,2011
Antibes,06004,F,Lou-Ann,1,2011
Antibes,06004,F,Louanne,1,2011
Antibes,06004,F,Louisa,1,2011
Antibes,06004,F,Louise,1,2011
Antibes,06004,F,Louison,1,2011
Antibes,06004,F,Lucia,1,2011
Antibes,06004,F,Lucile,1,2011
Antibes,06004,F,Lynn,1,2011
Antibes,06004,F,Lyo,1,2011
Antibes,06004,F,Madison,1,2011
Antibes,06004,F,Maël,1,2011
Antibes,06004,F,Maële,1,2011
Antibes,06004,F,Maëlly,1,2011
Antibes,06004,F,Maëlyne,1,2011
Antibes,06004,F,Maessa,1,2011
Antibes,06004,F,Maeva,1,2011
Antibes,06004,F,Maéva,1,2011
Antibes,06004,F,Maissa,1,2011
Antibes,06004,F,Maïssa,1,2011
Antibes,06004,F,Maïssane,1,2011
Antibes,06004,F,Malvina,1,2011
Antibes,06004,F,Maly,1,2011
Antibes,06004,F,Maram,1,2011
Antibes,06004,F,Marina,1,2011
Antibes,06004,F,Marion,1,2011
Antibes,06004,F,Marwa,1,2011
Antibes,06004,F,Mathilde,1,2011
Antibes,06004,F,Matilda-Lou,1,2011
Antibes,06004,F,Maya,1,2011
Antibes,06004,F,Maylie,1,2011
Antibes,06004,F,Mayssa,1,2011
Antibes,06004,F,Mayuko,1,2011
Antibes,06004,F,Mélanie,1,2011
Antibes,06004,F,Mélia,1,2011
Antibes,06004,F,Melina,1,2011
Antibes,06004,F,Melissa,1,2011
Antibes,06004,F,Mélodie,1,2011
Antibes,06004,F,Melyne,1,2011
Antibes,06004,F,Meyline,1,2011
Antibes,06004,F,Meyssèn,1,2011
Antibes,06004,F,Miral,1,2011
Antibes,06004,F,Molka-Lyna,1,2011
Antibes,06004,F,Monika,1,2011
Antibes,06004,F,Morgane,1,2011
Antibes,06004,F,Nada,1,2011
Antibes,06004,F,Nadha,1,2011
Antibes,06004,F,Naëly,1,2011
Antibes,06004,F,Nahla,1,2011
Antibes,06004,F,Najiba,1,2011
Antibes,06004,F,Naomie,1,2011
Antibes,06004,F,Nawress,1,2011
Antibes,06004,F,Nella,1,2011
Antibes,06004,F,Nelly,1,2011
Antibes,06004,F,Nerimene,1,2011
Antibes,06004,F,Nila,1,2011
Antibes,06004,F,Nilay,1,2011
Antibes,06004,F,Nisa,1,2011
Antibes,06004,F,Nisrine,1,2011
Antibes,06004,F,Noélie,1,2011
Antibes,06004,F,Noémie,1,2011
Antibes,06004,F,Norah,1,2011
Antibes,06004,F,Norma,1,2011
Antibes,06004,F,Noujoud,1,2011
Antibes,06004,F,Nourhane,1,2011
Antibes,06004,F,Océane,1,2011
Antibes,06004,F,Ornella,1,2011
Antibes,06004,F,Oumayma,1,2011
Antibes,06004,F,Pauline,1,2011
Antibes,06004,F,Rachel,1,2011
Antibes,06004,F,Radija,1,2011
Antibes,06004,F,Rania,1,2011
Antibes,06004,F,Ranime,1,2011
Antibes,06004,F,Rawan,1,2011
Antibes,06004,F,Rawess-El,1,2011
Antibes,06004,F,Rayhana,1,2011
Antibes,06004,F,Rébeca,1,2011
Antibes,06004,F,Rébecca-Johanna,1,2011
Antibes,06004,F,Rihana,1,2011
Antibes,06004,F,Romy,1,2011
Antibes,06004,F,Rose,1,2011
Antibes,06004,F,Rouaida,1,2011
Antibes,06004,F,Roudayna,1,2011
Antibes,06004,F,Roukaya,1,2011
Antibes,06004,F,Roxana,1,2011
Antibes,06004,F,Safia,1,2011
Antibes,06004,F,Salma,1,2011
Antibes,06004,F,Selena,1,2011
Antibes,06004,F,Senda,1,2011
Antibes,06004,F,Séolane,1,2011
Antibes,06004,F,Shaïnes,1,2011
Antibes,06004,F,Shana,1,2011
Antibes,06004,F,Shannel,1,2011
Antibes,06004,F,Shayny,1,2011
Antibes,06004,F,Shelly,1,2011
Antibes,06004,F,Sherine,1,2011
Antibes,06004,F,Sienna,1,2011
Antibes,06004,F,Sirine,1,2011
Antibes,06004,F,Soane,1,2011
Antibes,06004,F,Solène,1,2011
Antibes,06004,F,Suzie,1,2011
Antibes,06004,F,Tahïna,1,2011
Antibes,06004,F,Taiana,1,2011
Antibes,06004,F,Taïs,1,2011
Antibes,06004,F,Taleya,1,2011
Antibes,06004,F,Talya,1,2011
Antibes,06004,F,Tasnime,1,2011
Antibes,06004,F,Taysir,1,2011
Antibes,06004,F,Tayssia,1,2011
Antibes,06004,F,Tayssir,1,2011
Antibes,06004,F,Thalia,1,2011
Antibes,06004,F,Tia,1,2011
Antibes,06004,F,Tiffany,1,2011
Antibes,06004,F,Valentine,1,2011
Antibes,06004,F,Varshini,1,2011
Antibes,06004,F,Vedra,1,2011
Antibes,06004,F,Victoria,1,2011
Antibes,06004,F,Victoriosa,1,2011
Antibes,06004,F,Viyan,1,2011
Antibes,06004,F,Wiem,1,2011
Antibes,06004,F,Winona,1,2011
Antibes,06004,F,Yacenia,1,2011
Antibes,06004,F,Yara,1,2011
Antibes,06004,F,Yla,1,2011
Antibes,06004,F,Yossra,1,2011
Antibes,06004,F,Zahra,1,2011
Antibes,06004,F,Zaineb,1,2011
Antibes,06004,F,Zelal,1,2011
Antibes,06004,M,Abdelbaset,1,2011
Antibes,06004,M,Abderrahim,1,2011
Antibes,06004,M,Adel,1,2011
Antibes,06004,M,Adelin,1,2011
Antibes,06004,M,Adib,1,2011
Antibes,06004,M,Ahmed-Hamadi,1,2011
Antibes,06004,M,Akim,1,2011
Antibes,06004,M,Alaeddine,1,2011
Antibes,06004,M,Alan,1,2011
Antibes,06004,M,Alban,1,2011
Antibes,06004,M,Aleksander,1,2011
Antibes,06004,M,Alessandro,1,2011
Antibes,06004,M,Alessio,1,2011
Antibes,06004,M,Alex,1,2011
Antibes,06004,M,Ali,1,2011
Antibes,06004,M,Anass,1,2011
Antibes,06004,M,Andrian,1,2011
Antibes,06004,M,Angel,1,2011
Antibes,06004,M,Anis,1,2011
Antibes,06004,M,Anton,1,2011
Antibes,06004,M,Antonio,1,2011
Antibes,06004,M,Aristide,1,2011
Antibes,06004,M,Armand,1,2011
Antibes,06004,M,Arnaldo,1,2011
Antibes,06004,M,Arslène,1,2011
Antibes,06004,M,Artur,1,2011
Antibes,06004,M,Ata,1,2011
Antibes,06004,M,Aurelio,1,2011
Antibes,06004,M,Aws,1,2011
Antibes,06004,M,Ayden,1,2011
Antibes,06004,M,Aziz,1,2011
Antibes,06004,M,Bastien,1,2011
Antibes,06004,M,Béchir,1,2011
Antibes,06004,M,Benigno,1,2011
Antibes,06004,M,Benjamin,1,2011
Antibes,06004,M,Benoit,1,2011
Antibes,06004,M,Benoît,1,2011
Antibes,06004,M,Bradley,1,2011
Antibes,06004,M,Brahim,1,2011
Antibes,06004,M,Brian,1,2011
Antibes,06004,M,Calvin,1,2011
Antibes,06004,M,Cameron,1,2011
Antibes,06004,M,Camille,1,2011
Antibes,06004,M,Camron,1,2011
Antibes,06004,M,Carlos-Emilio,1,2011
Antibes,06004,M,Cedrick-Marx,1,2011
Antibes,06004,M,Chams-Eddine,1,2011
Antibes,06004,M,Cherouan,1,2011
Antibes,06004,M,Chouayb,1,2011
Antibes,06004,M,Côme,1,2011
Antibes,06004,M,Curtys,1,2011
Antibes,06004,M,Cyril,1,2011
Antibes,06004,M,David,1,2011
Antibes,06004,M,Daymon,1,2011
Antibes,06004,M,Dima,1,2011
Antibes,06004,M,Dimitri,1,2011
Antibes,06004,M,Djany,1,2011
Antibes,06004,M,Djevan,1,2011
Antibes,06004,M,Edem,1,2011
Antibes,06004,M,Elias,1,2011
Antibes,06004,M,Eliès,1,2011
Antibes,06004,M,Eliot,1,2011
Antibes,06004,M,Ellias,1,2011
Antibes,06004,M,Eloy,1,2011
Antibes,06004,M,Emil,1,2011
Antibes,06004,M,Émilien,1,2011
Antibes,06004,M,Emilio,1,2011
Antibes,06004,M,Emir,1,2011
Antibes,06004,M,Enio,1,2011
Antibes,06004,M,Evann,1,2011
Antibes,06004,M,Ezio,1,2011
Antibes,06004,M,Fabio,1,2011
Antibes,06004,M,Fares,1,2011
Antibes,06004,M,Farés,1,2011
Antibes,06004,M,Fédi,1,2011
Antibes,06004,M,Feym,1,2011
Antibes,06004,M,Florent,1,2011
Antibes,06004,M,Florian,1,2011
Antibes,06004,M,Gabin,1,2011
Antibes,06004,M,Gaétan,1,2011
Antibes,06004,M,Gianni,1,2011
Antibes,06004,M,Giovanni,1,2011
Antibes,06004,M,Giulio,1,2011
Antibes,06004,M,Grégoire,1,2011
Antibes,06004,M,Grégory,1,2011
Antibes,06004,M,Gustavo,1,2011
Antibes,06004,M,Haïkel,1,2011
Antibes,06004,M,Hamdi,1,2011
Antibes,06004,M,Handry,1,2011
Antibes,06004,M,Harone,1,2011
Antibes,06004,M,Haroun,1,2011
Antibes,06004,M,Haykel,1,2011
Antibes,06004,M,Hédi,1,2011
Antibes,06004,M,Horatio,1,2011
Antibes,06004,M,Ibrahim,1,2011
Antibes,06004,M,Ihab,1,2011
Antibes,06004,M,Ikhlas,1,2011
Antibes,06004,M,Illyess,1,2011
Antibes,06004,M,Ilyès,1,2011
Antibes,06004,M,Iordan,1,2011
Antibes,06004,M,Ismaël,1,2011
Antibes,06004,M,Jack,1,2011
Antibes,06004,M,Jaden,1,2011
Antibes,06004,M,Jakob,1,2011
Antibes,06004,M,Jalil,1,2011
Antibes,06004,M,Jany,1,2011
Antibes,06004,M,Jarod,1,2011
Antibes,06004,M,Jean,1,2011
Antibes,06004,M,Jean-Paul,1,2011
Antibes,06004,M,Jed,1,2011
Antibes,06004,M,Jérémie,1,2011
Antibes,06004,M,Jérémy,1,2011
Antibes,06004,M,Jess,1,2011
Antibes,06004,M,Jibril,1,2011
Antibes,06004,M,Jibryl,1,2011
Antibes,06004,M,Jimmy,1,2011
Antibes,06004,M,John,1,2011
Antibes,06004,M,John-Patrick,1,2011
Antibes,06004,M,Jordan,1,2011
Antibes,06004,M,Julian,1,2011
Antibes,06004,M,Juliann,1,2011
Antibes,06004,M,Kaylian,1,2011
Antibes,06004,M,Kelyan,1,2011
Antibes,06004,M,Kilian,1,2011
Antibes,06004,M,Klayandro,1,2011
Antibes,06004,M,Koussaï,1,2011
Antibes,06004,M,Koussay,1,2011
Antibes,06004,M,Lamine,1,2011
Antibes,06004,M,Léandre,1,2011
Antibes,06004,M,Leandro,1,2011
Antibes,06004,M,Léandro,1,2011
Antibes,06004,M,Leeroy,1,2011
Antibes,06004,M,Lehyan,1,2011
Antibes,06004,M,Leny,1,2011
Antibes,06004,M,Léon,1,2011
Antibes,06004,M,Léonid,1,2011
Antibes,06004,M,Liham,1,2011
Antibes,06004,M,Loëvann,1,2011
Antibes,06004,M,Lonan,1,2011
Antibes,06004,M,Louenn,1,2011
Antibes,06004,M,Loueÿ,1,2011
Antibes,06004,M,Louie,1,2011
Antibes,06004,M,Louis,1,2011
Antibes,06004,M,Loukas,1,2011
Antibes,06004,M,Lounès,1,2011
Antibes,06004,M,Lounis,1,2011
Antibes,06004,M,Lucka,1,2011
Antibes,06004,M,Luka,1,2011
Antibes,06004,M,Lukas,1,2011
Antibes,06004,M,Luke,1,2011
Antibes,06004,M,Lyam,1,2011
Antibes,06004,M,Lyes,1,2011
Antibes,06004,M,Lysandro,1,2011
Antibes,06004,M,Maceo,1,2011
Antibes,06004,M,Maé,1,2011
Antibes,06004,M,Maël,1,2011
Antibes,06004,M,Maelo,1,2011
Antibes,06004,M,Mahdi,1,2011
Antibes,06004,M,Malonn,1,2011
Antibes,06004,M,Mantvydas,1,2011
Antibes,06004,M,Marcus,1,2011
Antibes,06004,M,Mario,1,2011
Antibes,06004,M,Marlé,1,2011
Antibes,06004,M,Marlone,1,2011
Antibes,06004,M,Martin,1,2011
Antibes,06004,M,Marwan,1,2011
Antibes,06004,M,Mathéis,1,2011
Antibes,06004,M,Mathias,1,2011
Antibes,06004,M,Matties,1,2011
Antibes,06004,M,Maximilien,1,2011
Antibes,06004,M,Mayron,1,2011
Antibes,06004,M,Medhi,1,2011
Antibes,06004,M,Médine,1,2011
Antibes,06004,M,Mejdi,1,2011
Antibes,06004,M,Mekki,1,2011
Antibes,06004,M,Milo,1,2011
Antibes,06004,M,Mohamed-Yasser,1,2011
Antibes,06004,M,Myron,1,2011
Antibes,06004,M,Nattan,1,2011
Antibes,06004,M,Neïl,1,2011
Antibes,06004,M,Nelson,1,2011
Antibes,06004,M,Nério,1,2011
Antibes,06004,M,Nicolas,1,2011
Antibes,06004,M,Nikita,1,2011
Antibes,06004,M,Nikola,1,2011
Antibes,06004,M,Nils,1,2011
Antibes,06004,M,Nino,1,2011
Antibes,06004,M,Nourallah,1,2011
Antibes,06004,M,Omar,1,2011
Antibes,06004,M,Oualid,1,2011
Antibes,06004,M,Oussama,1,2011
Antibes,06004,M,Pharrell,1,2011
Antibes,06004,M,Philéas,1,2011
Antibes,06004,M,Pierre,1,2011
Antibes,06004,M,Quentin,1,2011
Antibes,06004,M,Rami,1,2011
Antibes,06004,M,Réda,1,2011
Antibes,06004,M,Rémy,1,2011
Antibes,06004,M,Riad,1,2011
Antibes,06004,M,Roman,1,2011
Antibes,06004,M,Romané,1,2011
Antibes,06004,M,Ruben,1,2011
Antibes,06004,M,Ryan,1,2011
Antibes,06004,M,Saïyan,1,2011
Antibes,06004,M,Salim,1,2011
Antibes,06004,M,Samir-Akil,1,2011
Antibes,06004,M,Samuel,1,2011
Antibes,06004,M,Sandro,1,2011
Antibes,06004,M,Sean-Cormac,1,2011
Antibes,06004,M,Selyann,1,2011
Antibes,06004,M,Sem,1,2011
Antibes,06004,M,Seyf,1,2011
Antibes,06004,M,Shahine,1,2011
Antibes,06004,M,Shemar,1,2011
Antibes,06004,M,Shlomo,1,2011
Antibes,06004,M,Skander,1,2011
Antibes,06004,M,Sohan,1,2011
Antibes,06004,M,Souleymen,1,2011
Antibes,06004,M,Stan,1,2011
Antibes,06004,M,Taïs,1,2011
Antibes,06004,M,Taylor,1,2011
Antibes,06004,M,Tayron,1,2011
Antibes,06004,M,Terrence,1,2011
Antibes,06004,M,Teven,1,2011
Antibes,06004,M,Tevini,1,2011
Antibes,06004,M,Thibaud,1,2011
Antibes,06004,M,Thibault,1,2011
Antibes,06004,M,Thor,1,2011
Antibes,06004,M,Thyan,1,2011
Antibes,06004,M,Thybo,1,2011
Antibes,06004,M,Tiago,1,2011
Antibes,06004,M,Tim,1,2011
Antibes,06004,M,Timothé,1,2011
Antibes,06004,M,Tommy,1,2011
Antibes,06004,M,Tony,1,2011
Antibes,06004,M,Tristan,1,2011
Antibes,06004,M,Tylan,1,2011
Antibes,06004,M,Tyron,1,2011
Antibes,06004,M,Vadim,1,2011
Antibes,06004,M,Valentin,1,2011
Antibes,06004,M,Wael,1,2011
Antibes,06004,M,Winton,1,2011
Antibes,06004,M,Wynston,1,2011
Antibes,06004,M,Yannis,1,2011
Antibes,06004,M,Younes,1,2011
Antibes,06004,M,Zakaria-Mokhtar,1,2011
Antibes,06004,M,Zaphyr,1,2011
Antibes,06004,M,Mohamed,10,2012
Antibes,06004,F,Emma,8,2012
Antibes,06004,M,Adam,7,2012
Antibes,06004,M,Antoine,7,2012
Antibes,06004,M,Enzo,7,2012
